t,	v,	x,	p1,	p2,	a
0.0000000000e+00,	1.6700000000e-02,	2.5000000000e+00,	7.0000000000e+02,	7.5000000000e+02,	-1.0000000000e+00
1.0000000000e-04,	1.6593610315e-02,	2.5000016648e+00,	6.9218309845e+02,	7.4855331535e+02,	-1.1274043379e+00
2.0000000000e-04,	1.6474598893e-02,	2.5000033183e+00,	6.8447669772e+02,	7.4709749436e+02,	-1.2524159326e+00
3.0000000000e-04,	1.6343210604e-02,	2.5000049593e+00,	6.7688391470e+02,	7.4563008165e+02,	-1.3749233390e+00
4.0000000000e-04,	1.6199701328e-02,	2.5000065865e+00,	6.6940781087e+02,	7.4414869924e+02,	-1.4948177674e+00
5.0000000000e-04,	1.6044337689e-02,	2.5000081988e+00,	6.6205139066e+02,	7.4265104834e+02,	-1.6119931536e+00
6.0000000000e-04,	1.5877396778e-02,	2.5000097950e+00,	6.5481759986e+02,	7.4113491106e+02,	-1.7263462239e+00
7.0000000000e-04,	1.5699165872e-02,	2.5000113739e+00,	6.4770932429e+02,	7.3959815210e+02,	-1.8377765561e+00
8.0000000000e-04,	1.5509942145e-02,	2.5000129345e+00,	6.4072938854e+02,	7.3803872032e+02,	-1.9461866355e+00
9.0000000000e-04,	1.5310032375e-02,	2.5000144756e+00,	6.3388055493e+02,	7.3645465026e+02,	-2.0514819065e+00
1.0000000000e-03,	1.5099752645e-02,	2.5000159961e+00,	6.2716552272e+02,	7.3484406361e+02,	-2.1535708178e+00
1.1000000000e-03,	1.4879428044e-02,	2.5000174952e+00,	6.2058692742e+02,	7.3320517053e+02,	-2.2523648622e+00
1.2000000000e-03,	1.4649392353e-02,	2.5000189717e+00,	6.1414734050e+02,	7.3153627101e+02,	-2.3477786104e+00
1.3000000000e-03,	1.4409987746e-02,	2.5000204248e+00,	6.0784926924e+02,	7.2983575608e+02,	-2.4397297367e+00
1.4000000000e-03,	1.4161564470e-02,	2.5000218534e+00,	6.0169515702e+02,	7.2810210893e+02,	-2.5281390382e+00
1.5000000000e-03,	1.3904480538e-02,	2.5000232568e+00,	5.9568738388e+02,	7.2633390608e+02,	-2.6129304440e+00
1.6000000000e-03,	1.3639101412e-02,	2.5000246340e+00,	5.8982826754e+02,	7.2452981833e+02,	-2.6940310159e+00
1.7000000000e-03,	1.3365799693e-02,	2.5000259843e+00,	5.8412006493e+02,	7.2268861177e+02,	-2.7713709369e+00
1.8000000000e-03,	1.3084954807e-02,	2.5000273069e+00,	5.7856497425e+02,	7.2080914861e+02,	-2.8448834872e+00
1.9000000000e-03,	1.2796952700e-02,	2.5000286011e+00,	5.7316513776e+02,	7.1889038804e+02,	-2.9145050055e+00
2.0000000000e-03,	1.2502185533e-02,	2.5000298661e+00,	5.6792264535e+02,	7.1693138696e+02,	-2.9801748323e+00
2.1000000000e-03,	1.2201051385e-02,	2.5000311013e+00,	5.6283953910e+02,	7.1493130068e+02,	-3.0418352316e+00
2.2000000000e-03,	1.1893953967e-02,	2.5000323061e+00,	5.5791781913e+02,	7.1288938353e+02,	-3.0994312881e+00
2.3000000000e-03,	1.1581302349e-02,	2.5000334799e+00,	5.5315945088e+02,	7.1080498945e+02,	-3.1529107714e+00
2.4000000000e-03,	1.1263510692e-02,	2.5000346222e+00,	5.4856637437e+02,	7.0867757245e+02,	-3.2022239616e+00
2.5000000000e-03,	1.0940998016e-02,	2.5000357325e+00,	5.4414051593e+02,	7.0650668714e+02,	-3.2473234243e+00
2.6000000000e-03,	1.0614187981e-02,	2.5000368103e+00,	5.3988380303e+02,	7.0429198907e+02,	-3.2881637206e+00
2.7000000000e-03,	1.0283508706e-02,	2.5000378552e+00,	5.3579818352e+02,	7.0203323510e+02,	-3.3247010317e+00
2.8000000000e-03,	9.9493926314e-03,	2.5000388668e+00,	5.3188565042e+02,	6.9973028377e+02,	-3.3568926671e+00
2.9000000000e-03,	9.6122764354e-03,	2.5000398450e+00,	5.2814827483e+02,	6.9738309557e+02,	-3.3846964148e+00
3.0000000000e-03,	9.2726010299e-03,	2.5000407892e+00,	5.2458824998e+02,	6.9499173321e+02,	-3.4080696645e+00
3.1000000000e-03,	8.9308116560e-03,	2.5000416994e+00,	5.2120795184e+02,	6.9255636196e+02,	-3.4269682022e+00
3.2000000000e-03,	8.5873581244e-03,	2.5000425753e+00,	5.1801002467e+02,	6.9007724992e+02,	-3.4413445050e+00
3.3000000000e-03,	8.2426952633e-03,	2.5000434168e+00,	5.1499750607e+02,	6.8755476844e+02,	-3.4511452474e+00
3.4000000000e-03,	7.8972836744e-03,	2.5000442238e+00,	5.1217401787e+02,	6.8498939261e+02,	-3.4563074949e+00
3.5000000000e-03,	7.5515909755e-03,	2.5000449963e+00,	5.0954407400e+02,	6.8238170193e+02,	-3.4567525585e+00
3.6000000000e-03,	7.2060938572e-03,	2.5000457342e+00,	5.0711361611e+02,	6.7973238130e+02,	-3.4523753037e+00
3.7000000000e-03,	6.8612816381e-03,	2.5000464375e+00,	5.0489104878e+02,	6.7704222261e+02,	-3.4430234766e+00
3.8000000000e-03,	6.5176629745e-03,	2.5000471065e+00,	5.0288959715e+02,	6.7431212723e+02,	-3.4284506018e+00
3.9000000000e-03,	6.1757809754e-03,	2.5000477411e+00,	5.0113456937e+02,	6.7154311061e+02,	-3.4081708248e+00
4.0000000000e-03,	5.8362769632e-03,	2.5000483417e+00,	4.9974365485e+02,	6.6873631290e+02,	-3.3798531611e+00
4.1000000000e-03,	5.5001714634e-03,	2.5000489085e+00,	4.9882656955e+02,	6.6589304859e+02,	-3.3413295809e+00
4.2000000000e-03,	5.1681610005e-03,	2.5000494419e+00,	4.9810318567e+02,	6.6301482736e+02,	-3.2982328336e+00
4.3000000000e-03,	4.8406421520e-03,	2.5000499423e+00,	4.9752298751e+02,	6.6010326349e+02,	-3.2516055197e+00
4.4000000000e-03,	4.5179404090e-03,	2.5000504102e+00,	4.9706214634e+02,	6.5716004454e+02,	-3.2019579640e+00
4.5000000000e-03,	4.2003396165e-03,	2.5000508460e+00,	4.9670510653e+02,	6.5418691972e+02,	-3.1496362640e+00
4.6000000000e-03,	3.8880932958e-03,	2.5000512504e+00,	4.9644024328e+02,	6.5118569218e+02,	-3.0949089779e+00
4.7000000000e-03,	3.5814304821e-03,	2.5000516238e+00,	4.9625816420e+02,	6.4815821304e+02,	-3.0380009768e+00
4.8000000000e-03,	3.2805591828e-03,	2.5000519669e+00,	4.9615088057e+02,	6.4510637646e+02,	-2.9791099178e+00
4.9000000000e-03,	2.9856686001e-03,	2.5000522801e+00,	4.9611134511e+02,	6.4203211526e+02,	-2.9184154030e+00
5.0000000000e-03,	2.6969306366e-03,	2.5000525642e+00,	4.9613316873e+02,	6.3893739700e+02,	-2.8560845653e+00
5.1000000000e-03,	2.4145009468e-03,	2.5000528197e+00,	4.9621043389e+02,	6.3582422034e+02,	-2.7922757291e+00
5.2000000000e-03,	2.1385196836e-03,	2.5000530473e+00,	4.9633756345e+02,	6.3269461165e+02,	-2.7271409639e+00
5.3000000000e-03,	1.8691120250e-03,	2.5000532477e+00,	4.9650922293e+02,	6.2955062173e+02,	-2.6608279760e+00
5.4000000000e-03,	1.6063885327e-03,	2.5000534214e+00,	4.9672024231e+02,	6.2639432270e+02,	-2.5934816079e+00
5.5000000000e-03,	1.3504453735e-03,	2.5000535692e+00,	4.9696554875e+02,	6.2322780497e+02,	-2.5252451245e+00
5.6000000000e-03,	1.1013644159e-03,	2.5000536917e+00,	4.9724010299e+02,	6.2005317428e+02,	-2.4562614257e+00
5.7000000000e-03,	8.5921320449e-04,	2.5000537897e+00,	4.9753883269e+02,	6.1687254873e+02,	-2.3866743208e+00
5.8000000000e-03,	6.2404479609e-04,	2.5000538638e+00,	4.9785655451e+02,	6.1368805597e+02,	-2.3166300291e+00
5.9000000000e-03,	3.9589742603e-04,	2.5000539147e+00,	4.9818787259e+02,	6.1050183020e+02,	-2.2462791522e+00
