t,	v,	x,	p1,	p2,	a
0.0000000000e+00,	-8.3500000000e-02,	2.5000000000e+00,	6.5000000000e+02,	5.0000000000e+02,	3.0000000000e+00
1.0000000000e-04,	-8.3169852647e-02,	2.4999916660e+00,	6.6344203212e+02,	4.8351266836e+02,	3.5985872752e+00
2.0000000000e-04,	-8.2780921772e-02,	2.4999833680e+00,	6.7664712981e+02,	4.6778203211e+02,	4.1773019539e+00
3.0000000000e-04,	-8.2334895387e-02,	2.4999751117e+00,	6.8961222965e+02,	4.5256931201e+02,	4.7408583529e+00
4.0000000000e-04,	-8.1833204843e-02,	2.4999669029e+00,	7.0233367610e+02,	4.3779614716e+02,	5.2907505789e+00
5.0000000000e-04,	-8.1277175781e-02,	2.4999587469e+00,	7.1480735808e+02,	4.2342150318e+02,	5.8277170980e+00
6.0000000000e-04,	-8.0668078673e-02,	2.4999506492e+00,	7.2702882295e+02,	4.0942080962e+02,	6.3521602666e+00
7.0000000000e-04,	-8.0007153773e-02,	2.4999426150e+00,	7.3899336882e+02,	3.9577844777e+02,	6.8642984211e+00
8.0000000000e-04,	-7.9295625554e-02,	2.4999346495e+00,	7.5069611949e+02,	3.8248425840e+02,	7.3642372219e+00
9.0000000000e-04,	-7.8534711858e-02,	2.4999267575e+00,	7.6213208595e+02,	3.6953166182e+02,	7.8520084826e+00
1.0000000000e-03,	-7.7725630026e-02,	2.4999189441e+00,	7.7329621736e+02,	3.5691654203e+02,	8.3275935065e+00
1.1000000000e-03,	-7.6869601142e-02,	2.4999112140e+00,	7.8418344383e+02,	3.4463653624e+02,	8.7909381518e+00
1.2000000000e-03,	-7.5967853033e-02,	2.4999035717e+00,	7.9478871260e+02,	3.3269055743e+02,	9.2419631034e+00
1.3000000000e-03,	-7.5021622403e-02,	2.4998960219e+00,	8.0510701904e+02,	3.2107845992e+02,	9.6805711825e+00
1.4000000000e-03,	-7.4032156338e-02,	2.4998885688e+00,	8.1513343336e+02,	3.0980079669e+02,	1.0106652733e+01
1.5000000000e-03,	-7.3000713337e-02,	2.4998812168e+00,	8.2486312387e+02,	2.9885863844e+02,	1.0520089709e+01
1.6000000000e-03,	-7.1928563988e-02,	2.4998739701e+00,	8.3429137735e+02,	2.8825343511e+02,	1.0920758845e+01
1.7000000000e-03,	-7.0816991361e-02,	2.4998668325e+00,	8.4341361697e+02,	2.7798690802e+02,	1.1308534179e+01
1.8000000000e-03,	-6.9667291168e-02,	2.4998598079e+00,	8.5222541828e+02,	2.6806096407e+02,	1.1683289084e+01
1.9000000000e-03,	-6.8480771748e-02,	2.4998529002e+00,	8.6072252332e+02,	2.5847762657e+02,	1.2044897935e+01
2.0000000000e-03,	-6.7258753894e-02,	2.4998461130e+00,	8.6890085336e+02,	2.4923897868e+02,	1.2393237494e+01
2.1000000000e-03,	-6.6002570554e-02,	2.4998394496e+00,	8.7675652029e+02,	2.4034711658e+02,	1.2728188074e+01
2.2000000000e-03,	-6.4713566423e-02,	2.4998329135e+00,	8.8428583687e+02,	2.3180411033e+02,	1.3049634531e+01
2.3000000000e-03,	-6.3393097451e-02,	2.4998265079e+00,	8.9148532598e+02,	2.2361197076e+02,	1.3357467104e+01
2.4000000000e-03,	-6.2042530261e-02,	2.4998202359e+00,	8.9835172899e+02,	2.1577262139e+02,	1.3651582152e+01
2.5000000000e-03,	-6.0663241509e-02,	2.4998141004e+00,	9.0488201330e+02,	2.0828787425e+02,	1.3931882781e+01
2.6000000000e-03,	-5.9256617180e-02,	2.4998081042e+00,	9.1107337920e+02,	2.0115940913e+02,	1.4198279401e+01
2.7000000000e-03,	-5.7824051832e-02,	2.4998022499e+00,	9.1692326599e+02,	1.9438875551e+02,	1.4450690210e+01
2.8000000000e-03,	-5.6366947794e-02,	2.4997965402e+00,	9.2242935757e+02,	1.8797727685e+02,	1.4689041614e+01
2.9000000000e-03,	-5.4886714332e-02,	2.4997909773e+00,	9.2758958741e+02,	1.8192615695e+02,	1.4913268609e+01
