t,	v,	x,	p1,	p2,	a
0.0000000000e+00,	-5.0100000000e-02,	2.5000000000e+00,	3.0000000000e+02,	7.0000000000e+02,	-8.0000000000e+00
1.0000000000e-04,	-5.0870364157e-02,	2.4999949510e+00,	3.1481696261e+02,	6.8518304730e+02,	-7.4073216939e+00
2.0000000000e-04,	-5.1581484593e-02,	2.4999898279e+00,	3.2961872601e+02,	6.7038131364e+02,	-6.8152517526e+00
3.0000000000e-04,	-5.2233460394e-02,	2.4999846367e+00,	3.4438606170e+02,	6.5561402744e+02,	-6.2245593147e+00
4.0000000000e-04,	-5.2826468890e-02,	2.4999793832e+00,	3.5909905322e+02,	6.4090110492e+02,	-5.6360410340e+00
5.0000000000e-04,	-5.3360768718e-02,	2.4999740733e+00,	3.7373693026e+02,	6.2626331598e+02,	-5.0505277142e+00
6.0000000000e-04,	-5.3836703679e-02,	2.4999687130e+00,	3.8827783501e+02,	6.1172251787e+02,	-4.4688936571e+00
7.0000000000e-04,	-5.4254707718e-02,	2.4999633079e+00,	4.0269848375e+02,	5.9730199350e+02,	-3.8920701951e+00
8.0000000000e-04,	-5.4615311574e-02,	2.4999578639e+00,	4.1697365942e+02,	5.8302695887e+02,	-3.3210659891e+00
9.0000000000e-04,	-5.4919151979e-02,	2.4999523867e+00,	4.3107541415e+02,	5.6892536042e+02,	-2.7569989255e+00
1.0000000000e-03,	-5.5166985003e-02,	2.4999468820e+00,	4.4497173497e+02,	5.5502920919e+02,	-2.2011494845e+00
1.1000000000e-03,	-5.5359706666e-02,	2.4999413552e+00,	4.5862410670e+02,	5.4137701760e+02,	-1.6550582180e+00
1.2000000000e-03,	-5.5498387730e-02,	2.4999358118e+00,	4.7198243760e+02,	5.2801887307e+02,	-1.1207287095e+00
1.3000000000e-03,	-5.5584341630e-02,	2.4999302573e+00,	4.8497188435e+02,	5.1502961043e+02,	-6.0115452160e-01
1.4000000000e-03,	-5.5619303919e-02,	2.4999246967e+00,	4.9743557874e+02,	5.0256606656e+02,	-1.0260975649e-01
1.5000000000e-03,	-5.5606770932e-02,	2.4999191350e+00,	5.0859528835e+02,	4.9140638357e+02,	3.4377809544e-01
1.6000000000e-03,	-5.5551419611e-02,	2.4999135767e+00,	5.1900685053e+02,	4.8099497932e+02,	7.6023742411e-01
1.7000000000e-03,	-5.5455236146e-02,	2.4999080261e+00,	5.2903031696e+02,	4.7097169024e+02,	1.1611725344e+00
1.8000000000e-03,	-5.5319598725e-02,	2.4999024870e+00,	5.3874250450e+02,	4.6125969186e+02,	1.5496562529e+00
1.9000000000e-03,	-5.5145667582e-02,	2.4998969634e+00,	5.4818220342e+02,	4.5182019119e+02,	1.9272402447e+00
2.0000000000e-03,	-5.4934482740e-02,	2.4998914591e+00,	5.5737259835e+02,	4.4263000205e+02,	2.2948519260e+00
2.1000000000e-03,	-5.4687009418e-02,	2.4998859777e+00,	5.6632867222e+02,	4.3367414042e+02,	2.6530906361e+00
2.2000000000e-03,	-5.4404163473e-02,	2.4998805229e+00,	5.7506050039e+02,	4.2494253007e+02,	3.0023594065e+00
2.3000000000e-03,	-5.4086827250e-02,	2.4998750981e+00,	5.8357497474e+02,	4.1642827829e+02,	3.3429339290e+00
2.4000000000e-03,	-5.3735860145e-02,	2.4998697066e+00,	5.9187680656e+02,	4.0812667306e+02,	3.6750026700e+00
2.5000000000e-03,	-5.3352105979e-02,	2.4998643520e+00,	5.9996915521e+02,	4.0003455427e+02,	3.9986920188e+00
2.6000000000e-03,	-5.2936398318e-02,	2.4998590373e+00,	6.0785404512e+02,	3.9214989680e+02,	4.3140829664e+00
2.7000000000e-03,	-5.2489564399e-02,	2.4998537657e+00,	6.1553265480e+02,	3.8447152143e+02,	4.6212226674e+00
2.8000000000e-03,	-5.2012428084e-02,	2.4998485404e+00,	6.2300552445e+02,	3.7699888725e+02,	4.9201327440e+00
2.9000000000e-03,	-5.1505812081e-02,	2.4998433642e+00,	6.3027270955e+02,	3.6973193810e+02,	5.2108154290e+00
3.0000000000e-03,	-5.0970539649e-02,	2.4998382402e+00,	6.3733389724e+02,	3.6267098610e+02,	5.4932582228e+00
3.1000000000e-03,	-5.0407435878e-02,	2.4998331711e+00,	6.4418849658e+02,	3.5581662153e+02,	5.7674375009e+00
3.2000000000e-03,	-4.9817328656e-02,	2.4998281596e+00,	6.5083570956e+02,	3.4916964169e+02,	6.0333213574e+00
3.3000000000e-03,	-4.9201049379e-02,	2.4998232085e+00,	6.5727458815e+02,	3.4273099390e+02,	6.2908718849e+00
3.4000000000e-03,	-4.8559433456e-02,	2.4998183202e+00,	6.6350408057e+02,	3.3650172928e+02,	6.5400470258e+00
3.5000000000e-03,	-4.7893320642e-02,	2.4998134974e+00,	6.6952306939e+02,	3.3048296458e+02,	6.7808020962e+00
3.6000000000e-03,	-4.7203555240e-02,	2.4998087424e+00,	6.7533040316e+02,	3.2467585054e+02,	7.0130910525e+00
3.7000000000e-03,	-4.6490986180e-02,	2.4998040574e+00,	6.8092492309e+02,	3.1908154532e+02,	7.2368675553e+00
3.8000000000e-03,	-4.5756467003e-02,	2.4997994449e+00,	6.8630548547e+02,	3.1370119196e+02,	7.4520858702e+00
3.9000000000e-03,	-4.5000855760e-02,	2.4997949068e+00,	6.9147098097e+02,	3.0853589913e+02,	7.6587016369e+00
4.0000000000e-03,	-4.4225014841e-02,	2.4997904454e+00,	6.9642035113e+02,	3.0358672468e+02,	7.8566725290e+00
4.1000000000e-03,	-4.3429810744e-02,	2.4997860625e+00,	7.0115260258e+02,	2.9885466135e+02,	8.0459588247e+00
4.2000000000e-03,	-4.2616113787e-02,	2.4997817600e+00,	7.0566681948e+02,	2.9434062439e+02,	8.2265239018e+00
4.3000000000e-03,	-4.1784797779e-02,	2.4997775399e+00,	7.0996217425e+02,	2.9004544079e+02,	8.3983346692e+00
4.4000000000e-03,	-4.0936739641e-02,	2.4997734036e+00,	7.1403793704e+02,	2.8596983983e+02,	8.5613619441e+00
4.5000000000e-03,	-4.0072819009e-02,	2.4997693530e+00,	7.1789348397e+02,	2.8211444485e+02,	8.7155807823e+00
4.6000000000e-03,	-3.9193917785e-02,	2.4997653896e+00,	7.2152830442e+02,	2.7847976596e+02,	8.8609707691e+00
4.7000000000e-03,	-3.8300919677e-02,	2.4997615147e+00,	7.2494200735e+02,	2.7506619368e+02,	8.9975162734e+00
4.8000000000e-03,	-3.7394709707e-02,	2.4997577298e+00,	7.2813432695e+02,	2.7187399336e+02,	9.1252066719e+00
4.9000000000e-03,	-3.6476173700e-02,	2.4997540362e+00,	7.3110512750e+02,	2.6890330025e+02,	9.2440365450e+00
5.0000000000e-03,	-3.5546197756e-02,	2.4997504350e+00,	7.3385440770e+02,	2.6615411526e+02,	9.3540058487e+00
5.1000000000e-03,	-3.4605667706e-02,	2.4997469273e+00,	7.3638230436e+02,	2.6362630115e+02,	9.4551200640e+00
5.2000000000e-03,	-3.3655468548e-02,	2.4997435142e+00,	7.3868909568e+02,	2.6131957937e+02,	9.5473903263e+00
5.3000000000e-03,	-3.2696483882e-02,	2.4997401965e+00,	7.4077520403e+02,	2.5923352721e+02,	9.6308335364e+00
5.4000000000e-03,	-3.1729595324e-02,	2.4997369751e+00,	7.4264119828e+02,	2.5736757549e+02,	9.7054724558e+00
5.5000000000e-03,	-3.0755681917e-02,	2.4997338508e+00,	7.4428779582e+02,	2.5572100655e+02,	9.7713357854e+00
5.6000000000e-03,	-2.9775619536e-02,	2.4997308242e+00,	7.4571586415e+02,	2.5429295262e+02,	9.8284582306e+00
5.7000000000e-03,	-2.8790280282e-02,	2.4997278959e+00,	7.4692642223e+02,	2.5308239454e+02,	9.8768805537e+00
5.8000000000e-03,	-2.7800531874e-02,	2.4997250663e+00,	7.4792064142e+02,	2.5208816077e+02,	9.9166496131e+00
5.9000000000e-03,	-2.6807237042e-02,	2.4997223359e+00,	7.4869984624e+02,	2.5130892664e+02,	9.9478183919e+00
6.0000000000e-03,	-2.5811252908e-02,	2.4997197049e+00,	7.4926551473e+02,	2.5074321399e+02,	9.9704460148e+00
6.1000000000e-03,	-2.4813430375e-02,	2.4997171737e+00,	7.4961927870e+02,	2.5038939092e+02,	9.9845977556e+00
6.2000000000e-03,	-2.3814613513e-02,	2.4997147423e+00,	7.4976292364e+02,	2.5024567191e+02,	9.9903450345e+00
6.3000000000e-03,	-2.2815638939e-02,	2.4997124108e+00,	7.4969838841e+02,	2.5031011807e+02,	9.9877654067e+00
6.4000000000e-03,	-2.1817335213e-02,	2.4997101791e+00,	7.4942776476e+02,	2.5058063766e+02,	9.9769425419e+00
6.5000000000e-03,	-2.0820522220e-02,	2.4997080473e+00,	7.4895329662e+02,	2.5105498681e+02,	9.9579661960e+00
6.6000000000e-03,	-1.9826010569e-02,	2.4997060150e+00,	7.4827737916e+02,	2.5173077043e+02,	9.9309321745e+00
